中轴承温度,A相线温度,电机前轴承温度,垂直振动,水平振动,出口烟气温度,timestamp
60.001953,54.89959,61.330906,0.2991454,0.26251513,134.42160499999997,2023-05-26 17:06:00
60.001953,54.89959,61.330906,0.2869353,0.27472523,134.42160499999997,2023-05-26 17:06:00
60.001953,54.89959,61.330906,0.2869353,0.27472523,134.42160499999997,2023-05-26 17:06:00
60.001953,54.89959,61.330906,0.27472523,0.27472523,134.42160499999997,2023-05-26 17:06:00
60.001953,54.87357,61.330906,0.2991454,0.27472523,134.42160499999997,2023-05-26 17:06:00
60.001953,54.87357,61.330906,0.2991454,0.27472523,134.42160499999997,2023-05-26 17:06:00
60.001953,54.87357,61.330906,0.27472523,0.27472523,134.42160499999997,2023-05-26 17:07:00
60.001953,54.87357,61.330906,0.2991454,0.27472523,134.42160499999997,2023-05-26 17:07:00
60.001953,54.87357,61.330906,0.2869353,0.27472523,134.42160499999997,2023-05-26 17:07:00
60.001953,54.87357,61.330906,0.2869353,0.26251513,134.42160499999997,2023-05-26 17:07:00
60.001953,54.87357,61.330906,0.2869353,0.27472523,134.42160499999997,2023-05-26 17:07:00
60.001953,54.87357,61.330906,0.27472523,0.26251513,134.42160499999997,2023-05-26 17:07:00
60.001953,54.87357,61.330906,0.2869353,0.26251513,134.42160499999997,2023-05-26 17:08:00
60.001953,54.87357,61.330906,0.2869353,0.27472523,134.42160499999997,2023-05-26 17:08:00
60.001953,54.87357,61.330906,0.2991454,0.26251513,134.42160499999997,2023-05-26 17:08:00
60.001953,54.87357,61.330906,0.2991454,0.26251513,134.42160499999997,2023-05-26 17:08:00
60.001953,54.87357,61.330906,0.2991454,0.26251513,134.46764,2023-05-26 17:08:00
60.001953,54.87357,61.330906,0.2991454,0.26251513,134.42160499999997,2023-05-26 17:08:00
60.001953,54.89959,61.330906,0.31135547,0.27472523,134.46925,2023-05-26 17:09:00
60.001953,54.89959,61.330906,0.2869353,0.27472523,134.49483,2023-05-26 17:09:00
60.001953,54.89959,61.330906,0.2991454,0.26251513,134.56992,2023-05-26 17:09:00
60.001953,54.89959,61.330906,0.31135547,0.27472523,134.49483,2023-05-26 17:09:00
60.001953,54.925606,61.330906,0.2991454,0.26251513,134.56992,2023-05-26 17:09:00
60.001953,54.925606,61.330906,0.31135547,0.26251513,134.49483,2023-05-26 17:09:00
60.001953,54.951626,61.330906,0.2991454,0.26251513,134.56992,2023-05-26 17:10:00
60.001953,54.951626,61.330906,0.2869353,0.26251513,134.61942,2023-05-26 17:10:00
60.001953,54.951626,61.330906,0.2991454,0.26251513,134.61942,2023-05-26 17:10:00
60.001953,54.977623,61.330906,0.2869353,0.26251513,134.59384,2023-05-26 17:10:00
60.001953,54.977623,61.330906,0.2869353,0.27472523,134.64337,2023-05-26 17:10:00
60.001953,55.003643,61.330906,0.2991454,0.27472523,134.6178,2023-05-26 17:10:00
60.001953,55.029663,61.330906,0.2991454,0.25030506,134.6178,2023-05-26 17:11:00
60.001953,55.029663,61.330906,0.2991454,0.26251513,134.59222,2023-05-26 17:11:00
60.001953,55.05566,61.330906,0.2869353,0.26251513,134.74242,2023-05-26 17:11:00
60.001953,55.05566,61.330906,0.2991454,0.27472523,134.74242,2023-05-26 17:11:00
60.001953,55.08168,61.330906,0.27472523,0.27472523,134.74242,2023-05-26 17:11:00
60.001953,55.1077,61.330906,0.2869353,0.27472523,134.74242,2023-05-26 17:11:00
60.001953,55.1077,61.330906,0.27472523,0.26251513,134.81752,2023-05-26 17:12:00
60.001953,55.13372,61.330906,0.2869353,0.26251513,134.81752,2023-05-26 17:12:00
60.001953,55.13372,61.330906,0.31135546999999997,0.25030506,134.89262,2023-05-26 17:12:00
59.975914,55.15972,61.330906,0.2991454,0.27472523,134.89262,2023-05-26 17:12:00
59.975914,55.18574,61.330906,0.31135546999999997,0.26251513,134.89262,2023-05-26 17:12:00
59.975914,55.18574,61.330906,0.2869353,0.26251513,134.96773,2023-05-26 17:12:00
59.975914,55.21176,61.330906,0.2991454,0.25030506,134.96773,2023-05-26 17:13:00
59.975914,55.21176,61.330906,0.2991454,0.26251513,134.96773,2023-05-26 17:13:00
59.975914,55.23778,61.330906,0.2869353,0.25030506,135.04283,2023-05-26 17:13:00
59.975914,55.23778,61.330906,0.2869353,0.25030506,135.04283,2023-05-26 17:13:00
59.975914,55.263783,61.330906,0.2869353,0.27472523,135.09238,2023-05-26 17:13:00
59.975914,55.263783,61.330906,0.2991454,0.26251513,135.0668,2023-05-26 17:13:00
59.94986,55.289803,61.330906,0.2991454,0.26251513,134.94054,2023-05-26 17:14:00
59.94986,55.289803,61.330906,0.2869353,0.24419997999999998,134.99008,2023-05-26 17:14:00
59.94986,55.289803,61.330906,0.2869353,0.26251513000000004,135.0652,2023-05-26 17:14:00
59.94986,55.315823,61.330906,0.27472523,0.26251513,134.96451,2023-05-26 17:14:00
59.94986,55.315823,61.330906,0.2869353,0.26251513,135.01404,2023-05-26 17:14:00
59.94986,55.341824,61.330906,0.2991454,0.25030506,135.01404,2023-05-26 17:14:00
59.94986,55.341824,61.330906,0.27472523,0.25030506,134.9885,2023-05-26 17:15:00
59.94986,55.341824,61.330906,0.2991454,0.26251513,135.08916,2023-05-26 17:15:00
59.9238,55.367847,61.330906,0.2869353,0.26251513,135.01404,2023-05-26 17:15:00
59.9238,55.367847,61.330906,0.2869353,0.26251513,135.08916,2023-05-26 17:15:00
59.9238,55.367847,61.330906,0.27472523,0.25030506,135.08916,2023-05-26 17:15:00
59.9238,55.367847,61.330906,0.2869353,0.2869353,135.18985,2023-05-26 17:15:00
59.9238,55.367847,61.330906,0.2991454,0.27472523,135.21542,2023-05-26 17:16:00
59.9238,55.367847,61.330906,0.2869353,0.27472523,135.21542,2023-05-26 17:16:00
59.9238,55.367847,61.330906,0.2869353,0.27472523,135.26656,2023-05-26 17:16:00
59.9238,55.393867,61.330906,0.2869353,0.26251513,135.29214,2023-05-26 17:16:00
59.9238,55.393867,61.330906,0.2869353,0.2869353,135.34329,2023-05-26 17:16:00
59.9238,55.393867,61.330906,0.2869353,0.2869353,135.36888,2023-05-26 17:16:00
59.9238,55.393867,61.330906,0.2869353,0.27472523,135.39447,2023-05-26 17:17:00
59.9238,55.393867,61.330906,0.2869353,0.27472523,135.42004,2023-05-26 17:17:00
59.897743,55.367847,61.330906,0.2869353,0.2869353,135.42004,2023-05-26 17:17:00
59.897743,55.367847,61.330906,0.31135547,0.27472523,135.44563,2023-05-26 17:17:00
59.897743,55.367847,61.330906,0.2991454,0.27472523,135.44563,2023-05-26 17:17:00
59.897743,55.367847,61.330906,0.2869353,0.2869353,135.44563,2023-05-26 17:17:00
59.897743,55.367847,61.330906,0.2869353,0.2869353,135.44563,2023-05-26 17:18:00
59.897743,55.367847,61.330906,0.2869353,0.2869353,135.44563,2023-05-26 17:18:00
59.897743,55.367847,61.330906,0.2869353,0.26251513,135.44563,2023-05-26 17:18:00
59.897743,55.367847,61.330906,0.2869353,0.29304038,135.44563,2023-05-26 17:18:00
59.897743,55.341824,61.330906,0.2869353,0.2869353,135.34491,2023-05-26 17:18:00
59.897743,55.341824,61.330906,0.2869353,0.2869353,135.46959,2023-05-26 17:18:00
59.897743,55.341824,61.330906,0.2991454,0.2869353,135.444,2023-05-26 17:19:00
59.897743,55.315823,61.330906,0.2991454,0.29304038,135.444,2023-05-26 17:19:00
59.897743,55.315823,61.330906,0.31135547,0.2869353,135.41841,2023-05-26 17:19:00
59.897743,55.315823,61.330906,0.2869353,0.2869353,135.41841,2023-05-26 17:19:00
59.897743,55.289803,61.330906,0.2869353,0.2869353,135.41841,2023-05-26 17:19:00
59.897743,55.289803,61.330906,0.31135547,0.27472523,135.39285,2023-05-26 17:19:00
59.897743,55.289803,61.330906,0.2869353,0.27472523,135.39285,2023-05-26 17:20:00
59.897743,55.263783,61.356976,0.2991454,0.29304038,135.46797,2023-05-26 17:20:00
59.897743,55.263783,61.356976,0.2991454,0.2869353,135.4424,2023-05-26 17:20:00
59.897743,55.263783,61.330906,0.2991454,0.2869353,135.4424,2023-05-26 17:20:00
59.897743,55.23778,61.330906,0.2991454,0.27472523,135.4424,2023-05-26 17:20:00
59.897743,55.23778,61.356976,0.2869353,0.29304038,135.4424,2023-05-26 17:20:00
59.897743,55.21176,61.356976,0.2991454,0.27472523,135.4424,2023-05-26 17:21:00
59.897743,55.21176,61.356976,0.2991454,0.29304038,135.36726,2023-05-26 17:21:00
59.897743,55.21176,61.356976,0.31135547,0.2869353,135.4424,2023-05-26 17:21:00
59.897743,55.18574,61.356976,0.2869353,0.27472523,135.4424,2023-05-26 17:21:00
59.897743,55.18574,61.356976,0.31135547,0.2869353,135.46797,2023-05-26 17:21:00
59.897743,55.15972,61.356976,0.2991454,0.27472523,135.46797,2023-05-26 17:21:00
59.897743,55.15972,61.356976,0.2991454,0.2869353,135.46797,2023-05-26 17:22:00
59.897743,55.15972,61.356976,0.2991454,0.27472523,135.46797,2023-05-26 17:22:00
59.897743,55.13372,61.356976,0.2869353,0.27472523,135.49355,2023-05-26 17:22:00
59.897743,55.13372,61.356976,0.2991454,0.2869353,135.49355,2023-05-26 17:22:00
59.897743,55.13372,61.356976,0.2991454,0.2869353,135.49355,2023-05-26 17:22:00
59.897743,55.1077,61.356976,0.31135547,0.27472523,135.41841,2023-05-26 17:22:00
59.897743,55.1077,61.356976,0.2991454,0.2869353,135.49355,2023-05-26 17:23:00
59.897743,55.08168,61.356976,0.2869353,0.27472523,135.41841,2023-05-26 17:23:00
59.897743,55.08168,61.356976,0.2991454,0.2869353,135.49355,2023-05-26 17:23:00
59.897743,55.05566,61.356976,0.2991454,0.27472523,135.41841,2023-05-26 17:23:00
59.897743,55.05566,61.356976,0.2869353,0.26251513,135.41841,2023-05-26 17:23:00
59.897743,55.029663,61.356976,0.2869353,0.2869353,135.41841,2023-05-26 17:23:00
59.897743,55.029663,61.356976,0.2991454,0.27472523,135.34329,2023-05-26 17:24:00
59.897743,55.029663,61.356976,0.31135547,0.27472523,135.41841,2023-05-26 17:24:00
59.897743,55.003643,61.356976,0.2991454,0.2869353,135.41841,2023-05-26 17:24:00
59.897743,55.003643,61.356976,0.3113554700000001,0.2869353,135.46959,2023-05-26 17:24:00
59.897743,54.977623,61.356976,0.2991454,0.27472523,135.49516,2023-05-26 17:24:00
59.897743,54.977623,61.356976,0.2991454,0.29304038,135.49516,2023-05-26 17:24:00
59.897743,54.977623,61.356976,0.2991454,0.26251513,135.44563,2023-05-26 17:25:00
59.897743,54.951626,61.356976,0.2991454,0.2869353,135.44563,2023-05-26 17:25:00
59.897743,54.951626,61.356976,0.2869353,0.26251513,135.47122,2023-05-26 17:25:00
59.897743,54.951626,61.356976,0.2991454,0.27472523,135.47122,2023-05-26 17:25:00
59.897743,54.925606,61.356976,0.31135547,0.2869353,135.54634,2023-05-26 17:25:00
59.897743,54.925606,61.356976,0.2991454,0.27472523,135.47122,2023-05-26 17:25:00
59.897743,54.925606,61.356976,0.2991454,0.27472523,135.47122,2023-05-26 17:26:00
59.897743,54.89959,61.356976,0.2869353,0.27472523,135.44563,2023-05-26 17:26:00
59.897743,54.89959,61.356976,0.2869353,0.27472523,135.44563,2023-05-26 17:26:00
59.897743,54.89959,61.356976,0.2991454,0.27472523,135.42004,2023-05-26 17:26:00
59.9238,54.89959,61.356976,0.27472523,0.26251513,135.42004,2023-05-26 17:26:00
59.9238,54.89959,61.356976,0.2869353,0.26251513,135.39447,2023-05-26 17:26:00
59.9238,54.87357,61.356976,0.27472523,0.26251513,135.36888,2023-05-26 17:27:00
59.9238,54.87357,61.356976,0.2869353,0.26251513,135.36888,2023-05-26 17:27:00
59.9238,54.87357,61.356976,0.2991454,0.26251513,135.34329,2023-05-26 17:27:00
59.9238,54.87357,61.356976,0.27472523,0.26251513,135.41841,2023-05-26 17:27:00
59.9238,54.87357,61.356976,0.2991454,0.26251513,135.41841,2023-05-26 17:27:00
59.9238,54.87357,61.356976,0.2991454,0.27472523,135.41841,2023-05-26 17:27:00
59.9238,54.87357,61.356976,0.2991454,0.27472523,135.41841,2023-05-26 17:28:00
59.9238,54.87357,61.356976,0.2869353,0.27472523,135.5687,2023-05-26 17:28:00
59.94986,54.87357,61.356976,0.27472523,0.26251513000000004,135.41841,2023-05-26 17:28:00
59.9238,54.87357,61.356976,0.2869353,0.26251513,135.49355,2023-05-26 17:28:00
59.94986,54.89959,61.356976,0.27472523,0.26251513,135.49355,2023-05-26 17:28:00
59.94986,54.89959,61.356976,0.2869353,0.27472523,135.49355,2023-05-26 17:28:00
59.94986,54.89959,61.356976,0.2869353,0.26251513,135.49355,2023-05-26 17:29:00
59.94986,54.89959,61.356976,0.27472522999999993,0.27472522999999993,135.49355,2023-05-26 17:29:00
59.94986,54.89959,61.356976,0.2869353,0.26251513,135.49355,2023-05-26 17:29:00
59.94986,54.89959,61.356976,0.31135547,0.27472523,135.49355,2023-05-26 17:29:00
59.94986,54.925606,61.356976,0.27472523,0.27472523,135.49355,2023-05-26 17:29:00
59.94986,54.925606,61.356976,0.2991454,0.27472523,135.5687,2023-05-26 17:29:00
59.94986,54.925606,61.356976,0.2869353,0.27472523,135.5687,2023-05-26 17:30:00
59.94986,54.925606,61.356976,0.2991454,0.25030506,135.5687,2023-05-26 17:30:00
59.94986,54.951626,61.356976,0.2991454,0.27472523,135.59428,2023-05-26 17:30:00
59.94986,54.951626,61.356976,0.2869353,0.27472523,135.5687,2023-05-26 17:30:00
59.94986,54.951626,61.356976,0.2869353,0.25030506,135.64383,2023-05-26 17:30:00
59.94986,54.977623,61.356976,0.2869353,0.2869353,135.61826,2023-05-26 17:30:00
59.94986,54.977623,61.356976,0.2991454,0.27472523,135.59267,2023-05-26 17:31:00
59.94986,55.003643,61.356976,0.2869353,0.27472523,135.54149,2023-05-26 17:31:00
59.94986,55.003643,61.356976,0.27472523,0.26251513,135.51593,2023-05-26 17:31:00
59.94986,55.003643,61.356976,0.27472523,0.27472523,135.59106,2023-05-26 17:31:00
59.94986,55.029663,61.356976,0.2869353,0.26251513,135.56548,2023-05-26 17:31:00
59.94986,55.029663,61.356976,0.2869353,0.27472523,135.53989,2023-05-26 17:31:00
59.94986,55.05566,61.356976,0.27472523,0.26251513,135.53989,2023-05-26 17:32:00
59.94986,55.05566,61.356976,0.27472523,0.27472523,135.6646,2023-05-26 17:32:00
59.94986,55.08168,61.356976,0.2869353,0.2869353,135.48875,2023-05-26 17:32:00
59.94986,55.08168,61.356976,0.2869353,0.25030506,135.48875,2023-05-26 17:32:00
59.94986,55.1077,61.356976,0.27472523,0.26251513,135.61502,2023-05-26 17:32:00
59.94986,55.1077,61.356976,0.2869353,0.26251513,135.64061,2023-05-26 17:32:00
59.94986,55.13372,61.356976,0.2869353,0.26251513,135.69177,2023-05-26 17:33:00
59.94986,55.13372,61.356976,0.26862015,0.26251513,135.74294,2023-05-26 17:33:00
59.94986,55.15972,61.356976,0.2869353,0.25030506,135.79411,2023-05-26 17:33:00
59.94986,55.15972,61.356976,0.27472522999999993,0.25030506,135.84529,2023-05-26 17:33:00
59.94986,55.18574,61.356976,0.2991454,0.25030506,135.94601,2023-05-26 17:33:00
59.94986,55.18574,61.356976,0.2869353,0.26251513,135.97162,2023-05-26 17:33:00
59.94986,55.21176,61.383026,0.2991454,0.26251513,135.97162,2023-05-26 17:34:00
59.94986,55.21176,61.356976,0.27472523,0.26251513,135.99722,2023-05-26 17:34:00
59.94986,55.23778,61.383026,0.2869353,0.26251513,135.99722,2023-05-26 17:34:00
59.94986,55.23778,61.383026,0.2869353,0.25030506,135.99722,2023-05-26 17:34:00
59.94986,55.263783,61.383026,0.27472523,0.26251513,136.07237,2023-05-26 17:34:00
59.94986,55.263783,61.356976,0.27472523,0.26251513,136.07237,2023-05-26 17:34:00
59.94986,55.289803,61.383026,0.27472523,0.2869353,135.99722,2023-05-26 17:35:00
59.9238,55.289803,61.383026,0.2869353,0.26251513,135.99722,2023-05-26 17:35:00
59.9238,55.289803,61.383026,0.2991454,0.27472523,136.04677,2023-05-26 17:35:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.09633,2023-05-26 17:35:00
59.9238,55.315823,61.383026,0.2869353,0.26251513,136.07076,2023-05-26 17:35:00
59.9238,55.341824,61.383026,0.2991454,0.27472523,136.07076,2023-05-26 17:35:00
59.9238,55.341824,61.383026,0.27472523,0.26251513,136.04515,2023-05-26 17:36:00
59.9238,55.341824,61.356976,0.2869353,0.27472523,136.04515,2023-05-26 17:36:00
59.9238,55.367847,61.383026,0.2869353,0.27472523,136.01955,2023-05-26 17:36:00
59.9238,55.367847,61.383026,0.27472523,0.26251513,136.09471,2023-05-26 17:36:00
59.9238,55.367847,61.383026,0.2991454,0.26251513,136.09471,2023-05-26 17:36:00
59.9238,55.367847,61.383026,0.2869353,0.26251513,136.16988,2023-05-26 17:36:00
59.9238,55.367847,61.383026,0.2869353,0.25030505999999997,136.09471,2023-05-26 17:37:00
59.9238,55.367847,61.383026,0.27472523,0.25030506,136.16988,2023-05-26 17:37:00
59.9238,55.41989,61.356976,0.2869353,0.26251513,136.16988,2023-05-26 17:37:00
59.9238,55.41989,61.383026,0.27472523,0.26251513,136.16988,2023-05-26 17:37:00
59.9238,55.41989,61.356976,0.2869353,0.26251513,136.16988,2023-05-26 17:37:00
59.9238,55.445892,61.356976,0.2869353,0.26251513,136.24504,2023-05-26 17:37:00
59.9238,55.445892,61.356976,0.2869353,0.26251513,136.24504,2023-05-26 17:38:00
59.9238,55.445892,61.356976,0.2869353,0.25030506,136.24504,2023-05-26 17:38:00
59.9238,55.471916,61.383026,0.2869353,0.25030506,136.24504,2023-05-26 17:38:00
59.9238,55.471916,61.356976,0.2991454,0.25030506,136.24504,2023-05-26 17:38:00
59.9238,55.471916,61.356976,0.27472523,0.24419997999999998,136.24504,2023-05-26 17:38:00
59.9238,55.471916,61.356976,0.2869353,0.24419997999999998,136.27063,2023-05-26 17:38:00
59.9238,55.471916,61.383026,0.2869353,0.25030506,136.34581,2023-05-26 17:39:00
59.9238,55.497936,61.383026,0.27472523,0.26251513,136.27063,2023-05-26 17:39:00
59.9238,55.497936,61.383026,0.2869353,0.25030506,136.27063,2023-05-26 17:39:00
59.9238,55.497936,61.383026,0.2869353,0.26251513,136.29623,2023-05-26 17:39:00
59.9238,55.497936,61.383026,0.2869353,0.25030506,136.29623,2023-05-26 17:39:00
59.9238,55.497936,61.383026,0.27472523,0.25030506,136.29623,2023-05-26 17:39:00
59.9238,55.497936,61.383026,0.2869353,0.26251513,136.32182,2023-05-26 17:40:00
59.9238,55.497936,61.383026,0.2869353,0.26251513,136.32182,2023-05-26 17:40:00
59.9238,55.497936,61.383026,0.2869353,0.25030506,136.397,2023-05-26 17:40:00
59.897743,55.497936,61.383026,0.2991454,0.26251513,136.32182,2023-05-26 17:40:00
59.9238,55.497936,61.383026,0.2991454,0.26251513,136.397,2023-05-26 17:40:00
59.9238,55.497936,61.383026,0.2869353,0.25030505999999997,136.29623,2023-05-26 17:40:00
59.9238,55.471916,61.383026,0.2991454,0.26251513,136.27063,2023-05-26 17:41:00
59.897743,55.471916,61.383026,0.2869353,0.26251513,136.24504,2023-05-26 17:41:00
59.897743,55.471916,61.383026,0.27472523,0.26251513,136.19386,2023-05-26 17:41:00
59.897743,55.471916,61.383026,0.2991454,0.26251513,136.16826,2023-05-26 17:41:00
59.897743,55.471916,61.383026,0.27472523000000004,0.26251513,136.16826,2023-05-26 17:41:00
59.897743,55.471916,61.383026,0.27472523,0.26251513,136.16826,2023-05-26 17:41:00
59.897743,55.471916,61.383026,0.2991454,0.26251513,136.16826,2023-05-26 17:42:00
59.897743,55.445892,61.383026,0.2991454,0.2869353,136.19386,2023-05-26 17:42:00
59.897743,55.445892,61.383026,0.2991454,0.27472523,136.19386,2023-05-26 17:42:00
59.897743,55.445892,61.383026,0.31135547,0.27472523,136.19386,2023-05-26 17:42:00
59.897743,55.445892,61.383026,0.2869353,0.26251513000000004,136.19386,2023-05-26 17:42:00
59.897743,55.445892,61.383026,0.2869353,0.27472523,136.16826,2023-05-26 17:42:00
59.897743,55.41989,61.383026,0.2869353,0.26251513,136.14267,2023-05-26 17:43:00
59.897743,55.41989,61.383026,0.2869353,0.26251513000000004,136.14267,2023-05-26 17:43:00
59.897743,55.41989,61.383026,0.27472523,0.27472523,136.1171,2023-05-26 17:43:00
59.897743,55.41989,61.383026,0.2991454,0.2869353,136.1171,2023-05-26 17:43:00
59.897743,55.41989,61.383026,0.2869353,0.27472523,136.1171,2023-05-26 17:43:00
59.897743,55.393867,61.383026,0.2869353,0.26251513,136.1171,2023-05-26 17:43:00
59.897743,55.393867,61.383026,0.2991454,0.26251513,136.04193,2023-05-26 17:44:00
59.897743,55.393867,61.383026,0.27472523,0.27472523,136.1171,2023-05-26 17:44:00
59.897743,55.393867,61.383026,0.2869353,0.26251513,136.04193,2023-05-26 17:44:00
59.897743,55.393867,61.383026,0.2869353,0.2869353,136.04193,2023-05-26 17:44:00
59.897743,55.393867,61.383026,0.2991454,0.27472523,136.0675,2023-05-26 17:44:00
59.897743,55.367847,61.383026,0.2869353,0.26251513,136.1187,2023-05-26 17:44:00
59.897743,55.367847,61.383026,0.2869353,0.27472523,136.24504,2023-05-26 17:45:00
59.897743,55.367847,61.383026,0.2869353,0.27472523,136.24666,2023-05-26 17:45:00
59.897743,55.367847,61.383026,0.2869353,0.26251513,136.29787,2023-05-26 17:45:00
59.897743,55.341824,61.383026,0.2991454,0.27472523,136.32347,2023-05-26 17:45:00
59.9238,55.341824,61.383026,0.2869353,0.27472523,136.37466,2023-05-26 17:45:00
59.897743,55.341824,61.383026,0.2869353,0.27472523,136.3507,2023-05-26 17:45:00
59.897743,55.341824,61.383026,0.2991454,0.2869353,136.42586,2023-05-26 17:46:00
59.897743,55.341824,61.383026,0.2869353,0.2869353,136.3251,2023-05-26 17:46:00
59.9238,55.341824,61.383026,0.2991454,0.27472523,136.40027,2023-05-26 17:46:00
59.9238,55.315823,61.383026,0.27472523,0.27472523,136.37466,2023-05-26 17:46:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.37466,2023-05-26 17:46:00
59.9238,55.315823,61.383026,0.2991454,0.2869353,136.34904,2023-05-26 17:46:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.32347,2023-05-26 17:47:00
59.9238,55.315823,61.383026,0.2869353,0.26251513,136.37303,2023-05-26 17:47:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.29787,2023-05-26 17:47:00
59.9238,55.315823,61.383026,0.27472523,0.27472523,136.37303,2023-05-26 17:47:00
59.9238,55.315823,61.383026,0.2991454,0.27472523,136.37303,2023-05-26 17:47:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.34743,2023-05-26 17:47:00
59.9238,55.315823,61.383026,0.27472523,0.2869353,136.34743,2023-05-26 17:48:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.4226,2023-05-26 17:48:00
59.9238,55.315823,61.383026,0.2869353,0.27472523,136.4226,2023-05-26 17:48:00
59.9238,55.315823,61.383026,0.2869353,0.26251513,136.34743,2023-05-26 17:48:00
59.9238,55.315823,61.383026,0.2991454,0.26251513,136.37303,2023-05-26 17:48:00
59.9238,55.341824,61.383026,0.2869353,0.27472523,136.37303,2023-05-26 17:48:00
59.9238,55.341824,61.383026,0.27472523000000004,0.26251513,136.37303,2023-05-26 17:49:00
59.9238,55.341824,61.383026,0.27472523,0.26251513,136.44821,2023-05-26 17:49:00
59.9238,55.341824,61.383026,0.2869353,0.26251513,136.4226,2023-05-26 17:49:00
59.9238,55.367847,61.383026,0.2991454,0.2869353,136.34581,2023-05-26 17:49:00
59.9238,55.367847,61.383026,0.2869353,0.27472523,136.3202,2023-05-26 17:49:00
59.9238,55.367847,61.383026,0.2869353,0.2869353,136.24344,2023-05-26 17:49:00
59.9238,55.367847,61.383026,0.27472523,0.26251513,136.21783,2023-05-26 17:50:00
59.9238,55.367847,61.383026,0.2991454,0.26251512999999993,136.19226,2023-05-26 17:50:00
59.897743,55.393867,61.383026,0.2869353,0.27472523000000004,136.26743,2023-05-26 17:50:00
59.897743,55.393867,61.383026,0.27472523,0.26251513,136.16667,2023-05-26 17:50:00
59.897743,55.393867,61.383026,0.2991454,0.27472523,136.24184,2023-05-26 17:50:00
59.897743,55.393867,61.383026,0.2869353,0.27472523,136.14108,2023-05-26 17:50:00
