timestamp,中轴承温度,A相线温度,电机前轴承温度,垂直振动,水平振动,出口烟气温度
26/05/2023 17:06,60.001953,54.87357,61.330906,0.2991454,0.27472523,134.16411
26/05/2023 17:07,60.001953,54.87357,61.330906,0.27472523,0.27472523,134.13855
26/05/2023 17:07,60.001953,54.87357,61.330906,0.2991454,0.27472523,134.13855
26/05/2023 17:07,60.001953,54.87357,61.330906,0.2869353,0.27472523,134.21362
26/05/2023 17:07,60.001953,54.87357,61.330906,0.2869353,0.26251513,134.13855
26/05/2023 17:07,60.001953,54.87357,61.330906,0.2869353,0.27472523,134.13855
26/05/2023 17:07,60.001953,54.87357,61.330906,0.27472523,0.26251513,134.16411
26/05/2023 17:08,60.001953,54.87357,61.330906,0.2869353,0.26251513,134.16411
26/05/2023 17:08,60.001953,54.87357,61.330906,0.2869353,0.27472523,134.26472
26/05/2023 17:08,60.001953,54.87357,61.330906,0.2991454,0.26251513,134.31586
26/05/2023 17:08,60.001953,54.87357,61.330906,0.2991454,0.26251513,134.34143
26/05/2023 17:08,60.001953,54.87357,61.330906,0.2991454,0.26251513,134.46764
26/05/2023 17:08,60.001953,54.87357,61.330906,0.2991454,0.26251513,134.41812
26/05/2023 17:09,60.001953,54.89959,61.330906,0.31135547,0.27472523,134.46925
26/05/2023 17:09,60.001953,54.89959,61.330906,0.2869353,0.27472523,134.49483
26/05/2023 17:09,60.001953,54.89959,61.330906,0.2991454,0.26251513,134.56992
26/05/2023 17:09,60.001953,54.89959,61.330906,0.31135547,0.27472523,134.49483
26/05/2023 17:09,60.001953,54.925606,61.330906,0.2991454,0.26251513,134.56992
26/05/2023 17:09,60.001953,54.925606,61.330906,0.31135547,0.26251513,134.49483
26/05/2023 17:10,60.001953,54.951626,61.330906,0.2991454,0.26251513,134.56992
26/05/2023 17:10,60.001953,54.951626,61.330906,0.2869353,0.26251513,134.61942
26/05/2023 17:10,60.001953,54.951626,61.330906,0.2991454,0.26251513,134.61942
26/05/2023 17:10,60.001953,54.977623,61.330906,0.2869353,0.26251513,134.59384
26/05/2023 17:10,60.001953,54.977623,61.330906,0.2869353,0.27472523,134.64337
26/05/2023 17:10,60.001953,55.003643,61.330906,0.2991454,0.27472523,134.6178
26/05/2023 17:11,60.001953,55.029663,61.330906,0.2991454,0.25030506,134.6178
26/05/2023 17:11,60.001953,55.029663,61.330906,0.2991454,0.26251513,134.59222
26/05/2023 17:11,60.001953,55.05566,61.330906,0.2869353,0.26251513,134.74242
26/05/2023 17:11,60.001953,55.05566,61.330906,0.2991454,0.27472523,134.74242
26/05/2023 17:11,60.001953,55.08168,61.330906,0.27472523,0.27472523,134.74242
26/05/2023 17:11,60.001953,55.1077,61.330906,0.2869353,0.27472523,134.74242
26/05/2023 17:12,60.001953,55.1077,61.330906,0.27472523,0.26251513,134.81752
26/05/2023 17:12,60.001953,55.13372,61.330906,0.2869353,0.26251513,134.81752
26/05/2023 17:12,60.001953,55.13372,61.330906,0.31135547,0.25030506,134.89262
26/05/2023 17:12,59.975914,55.15972,61.330906,0.2991454,0.27472523,134.89262
26/05/2023 17:12,59.975914,55.18574,61.330906,0.31135547,0.26251513,134.89262
26/05/2023 17:12,59.975914,55.18574,61.330906,0.2869353,0.26251513,134.96773
26/05/2023 17:13,59.975914,55.21176,61.330906,0.2991454,0.25030506,134.96773
26/05/2023 17:13,59.975914,55.21176,61.330906,0.2991454,0.26251513,134.96773
26/05/2023 17:13,59.975914,55.23778,61.330906,0.2869353,0.25030506,135.04283
26/05/2023 17:13,59.975914,55.23778,61.330906,0.2869353,0.25030506,135.04283
26/05/2023 17:13,59.975914,55.263783,61.330906,0.2869353,0.27472523,135.09238
26/05/2023 17:13,59.975914,55.263783,61.330906,0.2991454,0.26251513,135.0668
26/05/2023 17:14,59.94986,55.289803,61.330906,0.2991454,0.26251513,134.94054
26/05/2023 17:14,59.94986,55.289803,61.330906,0.2869353,0.23809497,134.99008
26/05/2023 17:14,59.94986,55.289803,61.330906,0.2869353,0.26251513,135.0652
26/05/2023 17:14,59.94986,55.315823,61.330906,0.27472523,0.26251513,134.96451
26/05/2023 17:14,59.94986,55.315823,61.330906,0.2869353,0.26251513,135.01404
26/05/2023 17:14,59.94986,55.341824,61.330906,0.2991454,0.25030506,135.01404
26/05/2023 17:15,59.94986,55.341824,61.330906,0.27472523,0.25030506,134.9885
26/05/2023 17:15,59.94986,55.341824,61.330906,0.2991454,0.26251513,135.08916
26/05/2023 17:15,59.9238,55.367847,61.330906,0.2869353,0.26251513,135.01404
26/05/2023 17:15,59.9238,55.367847,61.330906,0.2869353,0.26251513,135.08916
26/05/2023 17:15,59.9238,55.367847,61.330906,0.27472523,0.25030506,135.08916
26/05/2023 17:15,59.9238,55.367847,61.330906,0.2869353,0.2869353,135.18985
26/05/2023 17:16,59.9238,55.367847,61.330906,0.2991454,0.27472523,135.21542
26/05/2023 17:16,59.9238,55.367847,61.330906,0.2869353,0.27472523,135.21542
26/05/2023 17:16,59.9238,55.367847,61.330906,0.2869353,0.27472523,135.26656
26/05/2023 17:16,59.9238,55.393867,61.330906,0.2869353,0.26251513,135.29214
26/05/2023 17:16,59.9238,55.393867,61.330906,0.2869353,0.2869353,135.34329
26/05/2023 17:16,59.9238,55.393867,61.330906,0.2869353,0.2869353,135.36888
26/05/2023 17:17,59.9238,55.393867,61.330906,0.2869353,0.27472523,135.39447
26/05/2023 17:17,59.9238,55.393867,61.330906,0.2869353,0.27472523,135.42004
26/05/2023 17:17,59.897743,55.367847,61.330906,0.2869353,0.2869353,135.42004
26/05/2023 17:17,59.897743,55.367847,61.330906,0.31135547,0.27472523,135.44563
26/05/2023 17:17,59.897743,55.367847,61.330906,0.2991454,0.27472523,135.44563
26/05/2023 17:17,59.897743,55.367847,61.330906,0.2869353,0.2869353,135.44563
26/05/2023 17:18,59.897743,55.367847,61.330906,0.2869353,0.2869353,135.44563
26/05/2023 17:18,59.897743,55.367847,61.330906,0.2869353,0.2869353,135.44563
26/05/2023 17:18,59.897743,55.367847,61.330906,0.2869353,0.26251513,135.44563
26/05/2023 17:18,59.897743,55.367847,61.330906,0.2869353,0.2991454,135.44563
26/05/2023 17:18,59.897743,55.341824,61.330906,0.2869353,0.2869353,135.34491
26/05/2023 17:18,59.897743,55.341824,61.330906,0.2869353,0.2869353,135.46959
26/05/2023 17:19,59.897743,55.341824,61.330906,0.2991454,0.2869353,135.444
26/05/2023 17:19,59.897743,55.315823,61.330906,0.2991454,0.31135547,135.444
26/05/2023 17:19,59.897743,55.315823,61.330906,0.31135547,0.2869353,135.41841
26/05/2023 17:19,59.897743,55.315823,61.330906,0.2869353,0.2869353,135.41841
26/05/2023 17:19,59.897743,55.289803,61.330906,0.2869353,0.2869353,135.41841
26/05/2023 17:19,59.897743,55.289803,61.330906,0.31135547,0.27472523,135.39285
26/05/2023 17:20,59.897743,55.289803,61.330906,0.2869353,0.27472523,135.39285
26/05/2023 17:20,59.897743,55.263783,61.356976,0.2991454,0.2991454,135.46797
26/05/2023 17:20,59.897743,55.263783,61.356976,0.2991454,0.2869353,135.4424
26/05/2023 17:20,59.897743,55.263783,61.330906,0.2991454,0.2869353,135.4424
26/05/2023 17:20,59.897743,55.23778,61.330906,0.2991454,0.27472523,135.4424
26/05/2023 17:20,59.897743,55.23778,61.356976,0.2869353,0.2991454,135.4424
26/05/2023 17:21,59.897743,55.21176,61.356976,0.2991454,0.27472523,135.4424
26/05/2023 17:21,59.897743,55.21176,61.356976,0.2991454,0.2991454,135.36726
26/05/2023 17:21,59.897743,55.21176,61.356976,0.31135547,0.2869353,135.4424
26/05/2023 17:21,59.897743,55.18574,61.356976,0.2869353,0.27472523,135.4424
26/05/2023 17:21,59.897743,55.18574,61.356976,0.31135547,0.2869353,135.46797
26/05/2023 17:21,59.897743,55.15972,61.356976,0.2991454,0.27472523,135.46797
26/05/2023 17:22,59.897743,55.15972,61.356976,0.2991454,0.2869353,135.46797
26/05/2023 17:22,59.897743,55.15972,61.356976,0.2991454,0.27472523,135.46797
26/05/2023 17:22,59.897743,55.13372,61.356976,0.2869353,0.27472523,135.49355
26/05/2023 17:22,59.897743,55.13372,61.356976,0.2991454,0.2869353,135.49355
26/05/2023 17:22,59.897743,55.13372,61.356976,0.2991454,0.2869353,135.49355
26/05/2023 17:22,59.897743,55.1077,61.356976,0.31135547,0.27472523,135.41841
26/05/2023 17:23,59.897743,55.1077,61.356976,0.2991454,0.2869353,135.49355
26/05/2023 17:23,59.897743,55.08168,61.356976,0.2869353,0.27472523,135.41841
26/05/2023 17:23,59.897743,55.08168,61.356976,0.2991454,0.2869353,135.49355
26/05/2023 17:23,59.897743,55.05566,61.356976,0.2991454,0.27472523,135.41841
26/05/2023 17:23,59.897743,55.05566,61.356976,0.2869353,0.26251513,135.41841
26/05/2023 17:23,59.897743,55.029663,61.356976,0.2869353,0.2869353,135.41841
26/05/2023 17:24,59.897743,55.029663,61.356976,0.2991454,0.27472523,135.34329
26/05/2023 17:24,59.897743,55.029663,61.356976,0.31135547,0.27472523,135.41841
26/05/2023 17:24,59.897743,55.003643,61.356976,0.2991454,0.2869353,135.41841
26/05/2023 17:24,59.897743,55.003643,61.356976,0.31135547,0.2869353,135.46959
26/05/2023 17:24,59.897743,54.977623,61.356976,0.2991454,0.27472523,135.49516
26/05/2023 17:24,59.897743,54.977623,61.356976,0.2991454,0.2991454,135.49516
26/05/2023 17:25,59.897743,54.977623,61.356976,0.2991454,0.26251513,135.44563
26/05/2023 17:25,59.897743,54.951626,61.356976,0.2991454,0.2869353,135.44563
26/05/2023 17:25,59.897743,54.951626,61.356976,0.2869353,0.26251513,135.47122
26/05/2023 17:25,59.897743,54.951626,61.356976,0.2991454,0.27472523,135.47122
26/05/2023 17:25,59.897743,54.925606,61.356976,0.31135547,0.2869353,135.54634
26/05/2023 17:25,59.897743,54.925606,61.356976,0.2991454,0.27472523,135.47122
26/05/2023 17:26,59.897743,54.925606,61.356976,0.2991454,0.27472523,135.47122
26/05/2023 17:26,59.897743,54.89959,61.356976,0.2869353,0.27472523,135.44563
26/05/2023 17:26,59.897743,54.89959,61.356976,0.2869353,0.27472523,135.44563
26/05/2023 17:26,59.897743,54.89959,61.356976,0.2991454,0.27472523,135.42004
26/05/2023 17:26,59.9238,54.89959,61.356976,0.27472523,0.26251513,135.42004
26/05/2023 17:26,59.9238,54.89959,61.356976,0.2869353,0.26251513,135.39447
26/05/2023 17:27,59.9238,54.87357,61.356976,0.27472523,0.26251513,135.36888
26/05/2023 17:27,59.9238,54.87357,61.356976,0.2869353,0.26251513,135.36888
26/05/2023 17:27,59.9238,54.87357,61.356976,0.2991454,0.26251513,135.34329
26/05/2023 17:27,59.9238,54.87357,61.356976,0.27472523,0.26251513,135.41841
26/05/2023 17:27,59.9238,54.87357,61.356976,0.2991454,0.26251513,135.41841
26/05/2023 17:27,59.9238,54.87357,61.356976,0.2991454,0.27472523,135.41841
26/05/2023 17:28,59.9238,54.87357,61.356976,0.2991454,0.27472523,135.41841
26/05/2023 17:28,59.9238,54.87357,61.356976,0.2869353,0.27472523,135.5687
26/05/2023 17:28,59.94986,54.87357,61.356976,0.27472523,0.26251513,135.41841
26/05/2023 17:28,59.9238,54.87357,61.356976,0.2869353,0.26251513,135.49355
26/05/2023 17:28,59.94986,54.89959,61.356976,0.27472523,0.26251513,135.49355
26/05/2023 17:28,59.94986,54.89959,61.356976,0.2869353,0.27472523,135.49355
26/05/2023 17:29,59.94986,54.89959,61.356976,0.2869353,0.26251513,135.49355
26/05/2023 17:29,59.94986,54.89959,61.356976,0.27472523,0.27472523,135.49355
26/05/2023 17:29,59.94986,54.89959,61.356976,0.2869353,0.26251513,135.49355
26/05/2023 17:29,59.94986,54.89959,61.356976,0.31135547,0.27472523,135.49355
26/05/2023 17:29,59.94986,54.925606,61.356976,0.27472523,0.27472523,135.49355
26/05/2023 17:29,59.94986,54.925606,61.356976,0.2991454,0.27472523,135.5687
26/05/2023 17:30,59.94986,54.925606,61.356976,0.2869353,0.27472523,135.5687
26/05/2023 17:30,59.94986,54.925606,61.356976,0.2991454,0.25030506,135.5687
26/05/2023 17:30,59.94986,54.951626,61.356976,0.2991454,0.27472523,135.59428
26/05/2023 17:30,59.94986,54.951626,61.356976,0.2869353,0.27472523,135.5687
26/05/2023 17:30,59.94986,54.951626,61.356976,0.2869353,0.25030506,135.64383
26/05/2023 17:30,59.94986,54.977623,61.356976,0.2869353,0.2869353,135.61826
26/05/2023 17:31,59.94986,54.977623,61.356976,0.2991454,0.27472523,135.59267
26/05/2023 17:31,59.94986,55.003643,61.356976,0.2869353,0.27472523,135.54149
26/05/2023 17:31,59.94986,55.003643,61.356976,0.27472523,0.26251513,135.51593
26/05/2023 17:31,59.94986,55.003643,61.356976,0.27472523,0.27472523,135.59106
26/05/2023 17:31,59.94986,55.029663,61.356976,0.2869353,0.26251513,135.56548
26/05/2023 17:31,59.94986,55.029663,61.356976,0.2869353,0.27472523,135.53989
26/05/2023 17:32,59.94986,55.05566,61.356976,0.27472523,0.26251513,135.53989
26/05/2023 17:32,59.94986,55.05566,61.356976,0.27472523,0.27472523,135.6646
26/05/2023 17:32,59.94986,55.08168,61.356976,0.2869353,0.2869353,135.48875
26/05/2023 17:32,59.94986,55.08168,61.356976,0.2869353,0.25030506,135.48875
26/05/2023 17:32,59.94986,55.1077,61.356976,0.27472523,0.26251513,135.61502
26/05/2023 17:32,59.94986,55.1077,61.356976,0.2869353,0.26251513,135.64061
26/05/2023 17:33,59.94986,55.13372,61.356976,0.2869353,0.26251513,135.69177
26/05/2023 17:33,59.94986,55.13372,61.356976,0.26251513,0.26251513,135.74294
26/05/2023 17:33,59.94986,55.15972,61.356976,0.2869353,0.25030506,135.79411
26/05/2023 17:33,59.94986,55.15972,61.356976,0.27472523,0.25030506,135.84529
26/05/2023 17:33,59.94986,55.18574,61.356976,0.2991454,0.25030506,135.94601
26/05/2023 17:33,59.94986,55.18574,61.356976,0.2869353,0.26251513,135.97162
26/05/2023 17:34,59.94986,55.21176,61.383026,0.2991454,0.26251513,135.97162
26/05/2023 17:34,59.94986,55.21176,61.356976,0.27472523,0.26251513,135.99722
26/05/2023 17:34,59.94986,55.23778,61.383026,0.2869353,0.26251513,135.99722
26/05/2023 17:34,59.94986,55.23778,61.383026,0.2869353,0.25030506,135.99722
26/05/2023 17:34,59.94986,55.263783,61.383026,0.27472523,0.26251513,136.07237
26/05/2023 17:34,59.94986,55.263783,61.356976,0.27472523,0.26251513,136.07237
26/05/2023 17:35,59.94986,55.289803,61.383026,0.27472523,0.2869353,135.99722
26/05/2023 17:35,59.9238,55.289803,61.383026,0.2869353,0.26251513,135.99722
26/05/2023 17:35,59.9238,55.289803,61.383026,0.2991454,0.27472523,136.04677
26/05/2023 17:35,59.9238,55.315823,61.383026,0.2869353,0.27472523,136.09633
26/05/2023 17:35,59.9238,55.315823,61.383026,0.2869353,0.26251513,136.07076
26/05/2023 17:35,59.9238,55.341824,61.383026,0.2991454,0.27472523,136.07076
26/05/2023 17:36,59.9238,55.341824,61.383026,0.27472523,0.26251513,136.04515
26/05/2023 17:36,59.9238,55.341824,61.356976,0.2869353,0.27472523,136.04515
26/05/2023 17:36,59.9238,55.367847,61.383026,0.2869353,0.27472523,136.01955
26/05/2023 17:36,59.9238,55.367847,61.383026,0.27472523,0.26251513,136.09471
26/05/2023 17:36,59.9238,55.367847,61.383026,0.2991454,0.26251513,136.09471
26/05/2023 17:36,59.9238,55.367847,61.383026,0.2869353,0.26251513,136.16988
26/05/2023 17:37,59.9238,55.367847,61.383026,0.2869353,0.25030506,136.09471
26/05/2023 17:37,59.9238,55.367847,61.383026,0.27472523,0.25030506,136.16988
26/05/2023 17:37,59.9238,55.41989,61.356976,0.2869353,0.26251513,136.16988
26/05/2023 17:37,59.9238,55.41989,61.383026,0.27472523,0.26251513,136.16988
26/05/2023 17:37,59.9238,55.41989,61.356976,0.2869353,0.26251513,136.16988
26/05/2023 17:37,59.9238,55.445892,61.356976,0.2869353,0.26251513,136.24504
26/05/2023 17:38,59.9238,55.445892,61.356976,0.2869353,0.26251513,136.24504
26/05/2023 17:38,59.9238,55.445892,61.356976,0.2869353,0.25030506,136.24504
26/05/2023 17:38,59.9238,55.471916,61.383026,0.2869353,0.25030506,136.24504
26/05/2023 17:38,59.9238,55.471916,61.356976,0.2991454,0.25030506,136.24504
26/05/2023 17:38,59.9238,55.471916,61.356976,0.27472523,0.23809497,136.24504
26/05/2023 17:38,59.9238,55.471916,61.356976,0.2869353,0.23809497,136.27063
26/05/2023 17:39,59.9238,55.471916,61.383026,0.2869353,0.25030506,136.34581
26/05/2023 17:39,59.9238,55.497936,61.383026,0.27472523,0.26251513,136.27063
26/05/2023 17:39,59.9238,55.497936,61.383026,0.2869353,0.25030506,136.27063
26/05/2023 17:39,59.9238,55.497936,61.383026,0.2869353,0.26251513,136.29623
26/05/2023 17:39,59.9238,55.497936,61.383026,0.2869353,0.25030506,136.29623
26/05/2023 17:39,59.9238,55.497936,61.383026,0.27472523,0.25030506,136.29623
26/05/2023 17:40,59.9238,55.497936,61.383026,0.2869353,0.26251513,136.32182
26/05/2023 17:40,59.9238,55.497936,61.383026,0.2869353,0.26251513,136.32182
26/05/2023 17:40,59.9238,55.497936,61.383026,0.2869353,0.25030506,136.397
26/05/2023 17:40,59.897743,55.497936,61.383026,0.2991454,0.26251513,136.32182
26/05/2023 17:40,59.9238,55.497936,61.383026,0.2991454,0.26251513,136.397
26/05/2023 17:40,59.9238,55.497936,61.383026,0.2869353,0.25030506,136.29623
26/05/2023 17:41,59.9238,55.471916,61.383026,0.2991454,0.26251513,136.27063
26/05/2023 17:41,59.897743,55.471916,61.383026,0.2869353,0.26251513,136.24504
26/05/2023 17:41,59.897743,55.471916,61.383026,0.27472523,0.26251513,136.19386
26/05/2023 17:41,59.897743,55.471916,61.383026,0.2991454,0.26251513,136.16826
26/05/2023 17:41,59.897743,55.471916,61.383026,0.27472523,0.26251513,136.16826
26/05/2023 17:41,59.897743,55.471916,61.383026,0.27472523,0.26251513,136.16826
26/05/2023 17:42,59.897743,55.471916,61.383026,0.2991454,0.26251513,136.16826
26/05/2023 17:42,59.897743,55.445892,61.383026,0.2991454,0.2869353,136.19386
26/05/2023 17:42,59.897743,55.445892,61.383026,0.2991454,0.27472523,136.19386
26/05/2023 17:42,59.897743,55.445892,61.383026,0.31135547,0.27472523,136.19386
26/05/2023 17:42,59.897743,55.445892,61.383026,0.2869353,0.26251513,136.19386
26/05/2023 17:42,59.897743,55.445892,61.383026,0.2869353,0.27472523,136.16826
26/05/2023 17:43,59.897743,55.41989,61.383026,0.2869353,0.26251513,136.14267
26/05/2023 17:43,59.897743,55.41989,61.383026,0.2869353,0.26251513,136.14267
26/05/2023 17:43,59.897743,55.41989,61.383026,0.27472523,0.27472523,136.1171
26/05/2023 17:43,59.897743,55.41989,61.383026,0.2991454,0.2869353,136.1171
26/05/2023 17:43,59.897743,55.41989,61.383026,0.2869353,0.27472523,136.1171
26/05/2023 17:43,59.897743,55.393867,61.383026,0.2869353,0.26251513,136.1171
26/05/2023 17:44,59.897743,55.393867,61.383026,0.2991454,0.26251513,136.04193
26/05/2023 17:44,59.897743,55.393867,61.383026,0.27472523,0.27472523,136.1171
26/05/2023 17:44,59.897743,55.393867,61.383026,0.2869353,0.26251513,136.04193
26/05/2023 17:44,59.897743,55.393867,61.383026,0.2869353,0.2869353,136.04193
26/05/2023 17:44,59.897743,55.393867,61.383026,0.2991454,0.27472523,136.0675
26/05/2023 17:44,59.897743,55.367847,61.383026,0.2869353,0.26251513,136.1187
26/05/2023 17:45,59.897743,55.367847,61.383026,0.2869353,0.27472523,136.24504
26/05/2023 17:45,59.897743,55.367847,61.383026,0.2869353,0.27472523,136.24666
26/05/2023 17:45,59.897743,55.367847,61.383026,0.2869353,0.26251513,136.29787
26/05/2023 17:45,59.897743,55.341824,61.383026,0.2991454,0.27472523,136.32347
